data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-05-26 12:03:48.930267;4854;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Laura Cross;feminino;credito
2025-05-26 12:15:59.438010;4855;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Thomas Morales;masculino;credito
2025-05-26 13:04:49.932632;4856;São Paulo;João Silva;"Smart TV 50"" 4K";Linda Milner;feminino;boleto
2025-05-26 13:52:05.535061;4857;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Ruth Robinson;feminino;dinheiro
2025-05-26 14:56:21.156226;4858;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Robin Althouse;feminino;credito
2025-05-26 15:31:58.037118;4859;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Myrtle Cecot;feminino;debito
2025-05-26 15:45:12.437244;4860;Osasco;Juliana Costa;Smartphone 5G 128GB;Angeline Piccinini;feminino;credito
2025-05-27 07:37:14.920470;4861;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Veronica Coil;feminino;pix
2025-05-27 09:01:08.169625;4862;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;David Alexander;masculino;credito
2025-05-27 09:47:18.164085;4863;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;John Barbagallo;masculino;credito
2025-05-27 12:24:44.758990;4864;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Robert Booker;masculino;boleto
2025-05-27 14:04:12.288579;4865;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Lynn Valdez;feminino;credito
2025-05-27 14:38:03.371945;4866;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Charlotte Falls;feminino;dinheiro
2025-05-28 06:51:46.041885;4867;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Angela Holmes;feminino;credito
2025-05-28 07:56:51.673589;4868;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Jill Osei;feminino;credito
2025-05-28 09:55:19.096892;4869;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Georgia Brown;feminino;pix
2025-05-28 11:03:57.538396;4870;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Sharon Horwath;feminino;credito
2025-05-28 11:06:59.813777;4871;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Thomas Sturgeon;masculino;credito
2025-05-28 12:38:50.319315;4872;Osasco;Juliana Costa;Caixa de Som Bluetooth;William Whisenand;masculino;dinheiro
2025-05-28 15:15:18.750959;4873;Diadema;Rafael Alves;"Smart TV 50"" 4K";Matthew Mendoza;masculino;boleto
2025-05-28 16:06:46.175012;4874;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Christopher Williams;masculino;credito
2025-05-29 08:27:14.648782;4875;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";David Morris;masculino;credito
2025-05-29 08:29:50.390258;4876;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Chad Siddon;masculino;debito
2025-05-29 08:53:02.507903;4877;Diadema;Rafael Alves;Caixa de Som Bluetooth;John Johnson;masculino;credito
2025-05-29 11:36:59.974136;4878;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Joanne Duran;feminino;pix
2025-05-29 16:10:50.040331;4879;Osasco;Juliana Costa;Caixa de Som Bluetooth;Michael Irwin;masculino;credito
2025-05-29 17:33:49.107923;4880;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Norma Sees;feminino;credito
2025-05-30 07:26:49.012588;4881;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Joseph Robinson;masculino;credito
2025-05-30 08:18:44.794570;4882;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Iona Nosal;feminino;credito
2025-05-30 09:41:12.428652;4883;São Paulo;Maria Souza;Caixa de Som Bluetooth;Catherine Murray;feminino;credito
2025-05-30 10:35:00.704409;4884;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Kristy Barkan;feminino;credito
2025-05-30 13:28:06.239935;4885;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Tracy Mclavrin;masculino;debito
2025-05-30 13:28:13.742540;4886;Diadema;Rafael Alves;Smartphone 5G 128GB;Janice Christensen;feminino;credito
2025-05-30 14:23:45.075582;4887;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Dale Morris;feminino;boleto
2025-05-30 14:54:59.433489;4888;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Essie Moses;feminino;dinheiro
2025-05-30 14:57:17.317014;4889;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Diane Pennington;feminino;pix
2025-05-31 10:17:09.267396;4890;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Keith Soto;masculino;credito
2025-05-31 10:44:50.040331;4891;Diadema;Rafael Alves;Caixa de Som Bluetooth;Donald Crowder;masculino;boleto
2025-05-31 10:57:58.319226;4892;São Paulo;João Silva;Caixa de Som Bluetooth;Francis Chambers;masculino;credito
2025-05-31 11:35:48.693742;4893;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Philip Iliff;masculino;credito
2025-05-31 12:11:47.464374;4894;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Cynthia Ivan;feminino;credito
2025-05-31 14:43:04.742836;4895;São Paulo;Maria Souza;"Smart TV 50"" 4K";Scott White;masculino;credito
2025-05-31 15:26:53.322747;4896;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Mary Arnhart;feminino;credito
2025-05-31 16:20:51.573164;4897;Diadema;Rafael Alves;Caixa de Som Bluetooth;Orlando Watson;masculino;boleto
2025-06-01 08:14:59.158855;4898;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Jeremy Net;masculino;credito
2025-06-01 11:06:03.336065;4899;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;John Russell;masculino;credito
2025-06-01 12:19:48.576897;4900;Osasco;Lucas Lima;Smartphone 5G 128GB;Arnold Bergesen;masculino;pix
2025-06-01 13:24:14.071486;4901;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Michael Miller;masculino;credito
2025-06-01 13:36:16.681111;4902;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;April Carr;feminino;boleto
2025-06-01 14:08:09.333603;4903;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Alfred Little;masculino;credito
2025-06-01 15:35:18.285976;4904;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Earl Hutchinson;masculino;debito
2025-06-01 17:12:08.522141;4905;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Wesley Valliant;masculino;credito
2025-06-01 17:13:50.385739;4906;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;David Snodgrass;masculino;dinheiro
2025-06-01 17:20:44.809541;4907;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Joyce Guillen;feminino;credito
2025-06-02 07:24:09.505000;4908;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Patricia Voss;feminino;credito
2025-06-02 07:45:04.752097;4909;São Paulo;João Silva;"Smart TV 50"" 4K";Vincent Burwell;masculino;pix
2025-06-02 08:17:07.217818;4910;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Christopher Applewhite;masculino;credito
2025-06-02 13:19:55.297707;4911;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Daniel Koch;masculino;credito
2025-06-02 14:00:56.257297;4912;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Mindy Robinson;feminino;boleto
2025-06-02 14:09:52.208233;4913;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Judith Benefield;feminino;dinheiro
2025-06-02 14:33:13.436148;4914;Osasco;Lucas Lima;Caixa de Som Bluetooth;Donald Martinez;masculino;dinheiro
2025-06-02 15:13:03.686243;4915;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;George Price;masculino;credito
2025-06-03 10:38:19.151918;4916;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Jose Dow;masculino;credito
2025-06-03 10:44:59.970069;4917;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Emma Payton;feminino;boleto
2025-06-03 11:35:13.056804;4918;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;David Hawks;masculino;debito
2025-06-03 11:41:09.588033;4919;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Samantha Manning;feminino;boleto
2025-06-03 12:40:48.963371;4920;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;John Phillips;masculino;credito
2025-06-03 13:03:57.480619;4921;São Paulo;João Silva;Smartphone 5G 128GB;Gene Hamel;masculino;pix
2025-06-03 14:33:17.416366;4922;Osasco;Lucas Lima;Smartphone 5G 128GB;Jamie Carlin;masculino;credito
2025-06-04 07:57:10.626414;4923;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Minnie Snyder;feminino;credito
2025-06-04 08:49:46.377546;4924;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Regina Falls;feminino;credito
2025-06-04 10:26:51.340742;4925;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Julie Walter;feminino;credito
2025-06-04 10:30:58.667544;4926;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Charlotte Martin;feminino;credito
2025-06-04 12:01:55.041846;4927;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Willie Carnell;masculino;credito
2025-06-04 12:07:47.349290;4928;Osasco;Lucas Lima;Smartphone 5G 128GB;Hazel Letourneau;feminino;dinheiro
2025-06-04 13:02:45.761293;4929;Osasco;Lucas Lima;Caixa de Som Bluetooth;Barbara Wall;feminino;pix
2025-06-04 14:55:02.087547;4930;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Matilde Carr;feminino;credito
2025-06-05 06:42:50.278520;4931;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Rachel Mitchell;feminino;credito
2025-06-05 07:13:59.537483;4932;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Louise Morales;feminino;credito
2025-06-05 07:36:02.942099;4933;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Henry Hankins;masculino;credito
2025-06-05 07:56:03.816001;4934;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Beverly Sarabia;feminino;credito
2025-06-05 09:44:01.819948;4935;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Eric Mckay;masculino;debito
2025-06-05 10:24:59.642882;4936;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Matthew Schueler;masculino;credito
2025-06-05 11:01:03.455229;4937;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Roxanne Jones;feminino;credito
2025-06-05 11:14:05.872112;4938;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Juan Kline;masculino;credito
2025-06-05 11:42:04.171456;4939;Diadema;Rafael Alves;"Smart TV 50"" 4K";Alberto Adair;masculino;credito
2025-06-05 12:09:47.998590;4940;Osasco;Lucas Lima;"Smart TV 50"" 4K";Charles Danford;masculino;pix
2025-06-05 12:39:50.608588;4941;São Paulo;Maria Souza;"Smart TV 50"" 4K";Michelle Early;feminino;credito
2025-06-05 15:24:49.185233;4942;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Rickey Connor;masculino;credito
2025-06-06 07:17:03.313828;4943;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Kimberly Dixon;feminino;credito
2025-06-06 07:18:47.677122;4944;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Charles Bustamante;masculino;credito
2025-06-06 09:43:17.143000;4945;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Christina Frentzel;feminino;credito
2025-06-06 10:25:19.742145;4946;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Rosemary Rose;feminino;credito
2025-06-06 11:48:51.311962;4947;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Shelly Pantoni;feminino;dinheiro
2025-06-06 12:19:21.098488;4948;São Paulo;João Silva;"Smart TV 50"" 4K";Edward Shaw;masculino;boleto
2025-06-06 13:20:08.161463;4949;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Kathleen Atkins;feminino;dinheiro
2025-06-06 14:34:46.601104;4950;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;James Mapes;masculino;credito
2025-06-06 15:10:47.761591;4951;Osasco;Lucas Lima;Caixa de Som Bluetooth;Robert Taylor;masculino;credito
2025-06-06 16:49:59.405079;4952;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Ella Ridenour;feminino;credito
2025-06-06 17:28:19.250591;4953;São Paulo;João Silva;Caixa de Som Bluetooth;Charles Brown;masculino;credito
2025-06-07 06:44:47.126558;4954;Diadema;Rafael Alves;Smartphone 5G 128GB;Pedro Schwartz;masculino;credito
2025-06-07 07:53:49.268019;4955;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Richard Cordero;masculino;credito
2025-06-07 09:36:00.409131;4956;São Paulo;Maria Souza;Smartphone 5G 128GB;Estelle Hayes;feminino;credito
2025-06-07 09:57:54.914272;4957;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Sherry Devenport;feminino;credito
2025-06-07 11:20:44.609619;4958;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Louise Welsh;feminino;pix
2025-06-07 11:43:56.092473;4959;Osasco;Lucas Lima;Caixa de Som Bluetooth;David Davis;masculino;boleto
2025-06-07 12:59:21.307105;4960;Osasco;Lucas Lima;"Smart TV 50"" 4K";Keith Ross;masculino;dinheiro
2025-06-07 13:53:45.893033;4961;São Paulo;João Silva;Smartphone 5G 128GB;Karina Crowe;feminino;credito
2025-06-07 14:52:59.584568;4962;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Jim Reff;masculino;credito
2025-06-07 17:01:46.318001;4963;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Eddie Morrison;masculino;pix
2025-06-08 11:15:10.707783;4964;São Paulo;João Silva;"Smart TV 50"" 4K";Robert Graham;masculino;credito
2025-06-08 11:21:14.408942;4965;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Carrie Broussard;feminino;credito
2025-06-08 12:56:16.233778;4966;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Donna Matthews;feminino;credito
2025-06-08 12:59:59.191433;4967;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Tina Martinez;feminino;debito
2025-06-08 14:32:02.909368;4968;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Vada Jemerson;feminino;credito
2025-06-08 16:42:02.819351;4969;Osasco;Lucas Lima;Smartphone 5G 128GB;Amanda Washington;feminino;credito
2025-06-08 17:23:00.228782;4970;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Betty Hill;feminino;credito
2025-06-09 07:59:01.369029;4971;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Kari Wright;feminino;boleto
2025-06-09 09:21:44.577422;4972;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Elsie Gilliland;feminino;dinheiro
2025-06-09 14:15:18.709043;4973;Osasco;Juliana Costa;Caixa de Som Bluetooth;Linda Holton;feminino;pix
2025-06-09 14:53:05.232112;4974;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Ruby Querry;feminino;dinheiro
2025-06-09 15:13:58.431526;4975;Osasco;Juliana Costa;"Smart TV 50"" 4K";Sharon Jurist;feminino;debito
2025-06-09 15:23:53.478771;4976;Diadema;Rafael Alves;"Smart TV 50"" 4K";Ivan Pham;masculino;debito
2025-06-09 15:37:56.812485;4977;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Catherine Cooper;feminino;credito
2025-06-09 17:24:47.979887;4978;São Paulo;Maria Souza;"Smart TV 50"" 4K";Kathryn Bowman;feminino;credito
2025-06-09 17:31:15.326754;4979;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;David Carter;masculino;pix
2025-06-09 17:32:44.279593;4980;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Wanda Chesterfield;feminino;credito
2025-06-10 06:54:18.095571;4981;Santo André;Bruno Rocha;Smartphone 5G 128GB;Ted Haydu;masculino;credito
2025-06-10 07:43:58.947306;4982;Osasco;Juliana Costa;Caixa de Som Bluetooth;Celia Alexander;feminino;boleto
2025-06-10 09:35:48.069144;4983;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Barbara Knudsvig;feminino;credito
2025-06-10 09:41:13.872953;4984;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Joyce Knapp;feminino;dinheiro
2025-06-10 09:41:47.840953;4985;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Sandra Wilkins;feminino;credito
2025-06-10 11:05:46.353031;4986;Diadema;Rafael Alves;"Smart TV 50"" 4K";Blanca Teixeira;feminino;credito
2025-06-10 12:16:21.914328;4987;Diadema;Rafael Alves;Caixa de Som Bluetooth;Mary Washington;feminino;credito
2025-06-10 12:23:12.321666;4988;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Joseph Bienenstock;masculino;credito
2025-06-11 08:29:49.482091;4989;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Glen Figueroa;masculino;dinheiro
2025-06-11 08:36:57.472504;4990;São Paulo;João Silva;"Smart TV 50"" 4K";Margaret Garcia;feminino;credito
2025-06-11 12:05:56.163015;4991;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Staci Conboy;feminino;credito
2025-06-11 12:16:58.083126;4992;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Barbara Davis;feminino;credito
2025-06-11 12:29:10.006874;4993;Diadema;Rafael Alves;"Smart TV 50"" 4K";Lonnie Drummond;masculino;pix
2025-06-11 14:14:50.040331;4994;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Debbie Roque;feminino;credito
2025-06-11 14:16:57.173091;4995;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Amanda Dunlop;feminino;credito
2025-06-11 15:30:49.012588;4996;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Julia Jerome;feminino;credito
2025-06-11 15:46:50.335813;4997;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Hazel Stovall;feminino;credito
2025-06-12 07:52:50.861443;4998;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Thomas Baker;masculino;credito
2025-06-12 10:44:12.092799;4999;São Paulo;João Silva;"Smart TV 50"" 4K";Joseph Vera;masculino;credito
2025-06-12 11:57:52.563075;5000;São Paulo;João Silva;Smartphone 5G 128GB;Jodi Mosher;feminino;dinheiro
2025-06-12 14:41:48.618220;5001;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Fred Ross;masculino;credito
2025-06-13 06:48:17.747006;5002;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Maida Allen;feminino;credito
2025-06-13 07:24:05.338937;5003;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Ron Frank;masculino;credito
2025-06-13 11:38:17.732194;5004;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Jody Jimenez;feminino;boleto
2025-06-13 13:38:03.432390;5005;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Christopher Burroughs;masculino;credito
2025-06-13 14:16:50.633250;5006;São Paulo;Maria Souza;"Smart TV 50"" 4K";Rikki Leslie;feminino;debito
2025-06-14 06:40:18.847234;5007;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Leilani Studer;feminino;debito
2025-06-14 07:47:44.585861;5008;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Deborah Gray;feminino;dinheiro
2025-06-14 08:05:07.087137;5009;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Anthony Weber;masculino;credito
2025-06-14 08:37:56.144193;5010;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Jeffrey Butler;masculino;credito
2025-06-14 10:02:00.108774;5011;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Nakisha Garcia;feminino;credito
2025-06-14 10:09:11.951863;5012;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Jon Dipaolo;masculino;dinheiro
2025-06-14 11:20:52.661721;5013;Osasco;Juliana Costa;"Smart TV 50"" 4K";Jack Balboa;masculino;debito
2025-06-14 11:51:18.849558;5014;São Paulo;João Silva;Caixa de Som Bluetooth;Christine Elston;feminino;credito
2025-06-14 12:39:02.369241;5015;Osasco;Lucas Lima;Caixa de Som Bluetooth;Noemi Smith;feminino;credito
2025-06-14 16:34:20.736489;5016;Diadema;Rafael Alves;Caixa de Som Bluetooth;Frank Mcconnell;masculino;credito
2025-06-15 07:31:47.341036;5017;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Steven Doyle;masculino;credito
2025-06-15 10:30:59.609437;5018;Osasco;Lucas Lima;"Smart TV 50"" 4K";Gary Jacobsen;masculino;credito
2025-06-15 12:28:58.423503;5019;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Wendy Major;feminino;credito
2025-06-15 12:32:08.899909;5020;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Ricardo Goforth;masculino;pix
2025-06-15 12:38:18.235832;5021;Diadema;Rafael Alves;"Smart TV 50"" 4K";Robert Moulton;masculino;dinheiro
2025-06-15 14:23:47.620095;5022;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Max Sturdivant;masculino;credito
2025-06-15 15:32:53.075683;5023;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Jack Hooker;masculino;credito
2025-06-15 15:44:56.250619;5024;São Paulo;João Silva;"Smart TV 50"" 4K";Ronald Brummett;masculino;dinheiro
2025-06-16 07:14:54.276993;5025;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Mary Martin;feminino;credito
2025-06-16 07:49:06.234673;5026;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Dora Gambrell;feminino;credito
2025-06-16 08:20:12.313430;5027;São Paulo;Maria Souza;Caixa de Som Bluetooth;Roger White;masculino;credito
2025-06-16 13:10:03.521489;5028;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Leonard Cruse;masculino;credito
2025-06-16 14:38:00.777253;5029;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Angela Butler;feminino;credito
2025-06-16 15:09:53.055985;5030;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;William Spears;masculino;credito
2025-06-17 09:22:07.634571;5031;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Eric Dulin;masculino;credito
2025-06-17 10:16:21.799481;5032;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Thomas Baker;masculino;credito
2025-06-17 11:03:47.011695;5033;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Charles Fernandez;masculino;credito
2025-06-17 12:43:14.815405;5034;Osasco;Lucas Lima;Caixa de Som Bluetooth;Joseph Sargent;masculino;credito
2025-06-17 13:39:44.794570;5035;Diadema;Rafael Alves;"Smart TV 50"" 4K";Deborah Wood;feminino;credito
2025-06-17 13:51:46.091497;5036;Osasco;Juliana Costa;Smartphone 5G 128GB;Jared Wilcox;masculino;credito
2025-06-17 16:43:53.775232;5037;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Jeffrey Hawkins;masculino;debito
2025-06-18 07:51:06.905773;5038;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Rosie Winters;feminino;dinheiro
2025-06-18 09:16:53.891008;5039;São Paulo;João Silva;Caixa de Som Bluetooth;Gregory Cornell;masculino;boleto
2025-06-18 09:35:01.050069;5040;Osasco;Juliana Costa;Caixa de Som Bluetooth;Raymond Novotny;masculino;credito
2025-06-18 13:27:50.250145;5041;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Teresa Mccraken;feminino;credito
2025-06-18 13:46:55.339086;5042;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Mary Shulz;feminino;credito
2025-06-18 14:38:46.502356;5043;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Frank Crenshaw;masculino;credito
